,detail_id,transaction_id,item_id,quantity
4557,4557,T0000004451,S005,2
4558,4558,T0000004452,S003,1
4559,4559,T0000004453,S001,1
4560,4560,T0000004454,S005,1
4561,4561,T0000004455,S005,1
4562,4562,T0000004456,S003,1
4563,4563,T0000004457,S001,1
4564,4564,T0000004458,S004,1
4565,4565,T0000004459,S001,1
4566,4566,T0000004460,S004,1
4567,4567,T0000004461,S005,1
4568,4568,T0000004462,S002,1
4569,4569,T0000004463,S002,3
4570,4570,T0000004464,S005,1
4571,4571,T0000004465,S003,1
4572,4572,T0000004466,S001,1
4573,4573,T0000004467,S001,1
4574,4574,T0000004467,S002,1
4575,4575,T0000004468,S002,1
4576,4576,T0000004469,S002,1
4577,4577,T0000004470,S004,1
4578,4578,T0000004471,S002,1
4579,4579,T0000004472,S005,1
4580,4580,T0000004473,S004,1
4581,4581,T0000004474,S003,1
4582,4582,T0000004475,S005,1
4583,4583,T0000004476,S001,2
4584,4584,T0000004477,S005,1
4585,4585,T0000004477,S005,1
4586,4586,T0000004478,S002,1
4587,4587,T0000004479,S001,1
4588,4588,T0000004480,S005,1
4589,4589,T0000004481,S005,1
4590,4590,T0000004482,S002,1
4591,4591,T0000004483,S001,1
4592,4592,T0000004484,S001,1
4593,4593,T0000004485,S001,2
4594,4594,T0000004486,S005,1
4595,4595,T0000004487,S002,2
4596,4596,T0000004488,S001,1
4597,4597,T0000004489,S001,1
4598,4598,T0000004490,S003,2
4599,4599,T0000004491,S005,1
4600,4600,T0000004492,S005,1
4601,4601,T0000004492,S002,1
4602,4602,T0000004493,S004,1
4603,4603,T0000004494,S004,1
4604,4604,T0000004495,S004,1
4605,4605,T0000004496,S003,1
4606,4606,T0000004497,S001,2
4607,4607,T0000004498,S001,1
4608,4608,T0000004499,S002,1
4609,4609,T0000004500,S002,1
4610,4610,T0000004501,S003,1
4611,4611,T0000004502,S001,1
4612,4612,T0000004503,S003,1
4613,4613,T0000004504,S005,1
4614,4614,T0000004505,S004,1
4615,4615,T0000004506,S005,1
4616,4616,T0000004507,S001,3
4617,4617,T0000004508,S001,2
4618,4618,T0000004509,S001,3
4619,4619,T0000004510,S005,1
4620,4620,T0000004511,S003,1
4621,4621,T0000004511,S001,1
4622,4622,T0000004512,S003,1
4623,4623,T0000004513,S001,1
4624,4624,T0000004514,S002,1
4625,4625,T0000004515,S002,2
4626,4626,T0000004516,S003,1
4627,4627,T0000004517,S002,1
4628,4628,T0000004518,S003,1
4629,4629,T0000004519,S002,1
4630,4630,T0000004520,S002,3
4631,4631,T0000004521,S005,1
4632,4632,T0000004522,S005,1
4633,4633,T0000004523,S004,1
4634,4634,T0000004524,S002,1
4635,4635,T0000004525,S005,1
4636,4636,T0000004526,S005,1
4637,4637,T0000004527,S002,1
4638,4638,T0000004528,S002,1
4639,4639,T0000004529,S001,1
4640,4640,T0000004530,S003,1
4641,4641,T0000004530,S001,1
4642,4642,T0000004531,S001,1
4643,4643,T0000004532,S001,1
4644,4644,T0000004532,S001,2
4645,4645,T0000004533,S001,1
4646,4646,T0000004534,S004,1
4647,4647,T0000004535,S005,1
4648,4648,T0000004536,S001,1
4649,4649,T0000004537,S005,1
4650,4650,T0000004538,S005,1
4651,4651,T0000004538,S001,2
4652,4652,T0000004539,S004,1
4653,4653,T0000004540,S002,1
4654,4654,T0000004541,S005,1
4655,4655,T0000004542,S002,1
4656,4656,T0000004543,S005,1
4657,4657,T0000004544,S002,1
4658,4658,T0000004544,S002,1
4659,4659,T0000004545,S005,1
4660,4660,T0000004546,S001,1
4661,4661,T0000004547,S005,1
4662,4662,T0000004548,S004,1
4663,4663,T0000004549,S003,1
4664,4664,T0000004550,S001,1
4665,4665,T0000004551,S004,1
4666,4666,T0000004552,S005,1
4667,4667,T0000004553,S003,1
4668,4668,T0000004554,S005,1
4669,4669,T0000004555,S004,1
4670,4670,T0000004556,S005,1
4671,4671,T0000004557,S002,2
4672,4672,T0000004558,S003,1
4673,4673,T0000004559,S001,1
4674,4674,T0000004560,S002,1
4675,4675,T0000004561,S005,1
4676,4676,T0000004562,S001,1
4677,4677,T0000004563,S005,1
4678,4678,T0000004564,S004,1
4679,4679,T0000004565,S001,1
4680,4680,T0000004566,S005,1
4681,4681,T0000004567,S005,1
4682,4682,T0000004568,S003,1
4683,4683,T0000004569,S003,2
4684,4684,T0000004570,S001,1
4685,4685,T0000004571,S002,2
4686,4686,T0000004572,S001,2
4687,4687,T0000004572,S002,1
4688,4688,T0000004573,S002,1
4689,4689,T0000004574,S001,3
4690,4690,T0000004575,S002,1
4691,4691,T0000004576,S002,1
4692,4692,T0000004577,S003,2
4693,4693,T0000004578,S005,1
4694,4694,T0000004579,S003,1
4695,4695,T0000004580,S002,1
4696,4696,T0000004581,S003,1
4697,4697,T0000004582,S005,1
4698,4698,T0000004583,S005,1
4699,4699,T0000004584,S005,1
4700,4700,T0000004585,S005,1
4701,4701,T0000004586,S002,1
4702,4702,T0000004587,S001,1
4703,4703,T0000004587,S004,1
4704,4704,T0000004588,S005,1
4705,4705,T0000004588,S002,1
4706,4706,T0000004589,S001,1
4707,4707,T0000004590,S001,2
4708,4708,T0000004591,S005,1
4709,4709,T0000004592,S002,1
4710,4710,T0000004593,S002,2
4711,4711,T0000004594,S001,1
4712,4712,T0000004595,S004,1
4713,4713,T0000004596,S002,1
4714,4714,T0000004597,S005,1
4715,4715,T0000004598,S005,1
4716,4716,T0000004599,S002,1
4717,4717,T0000004600,S001,1
4718,4718,T0000004601,S005,1
4719,4719,T0000004602,S005,1
4720,4720,T0000004603,S001,1
4721,4721,T0000004604,S002,2
4722,4722,T0000004605,S005,1
4723,4723,T0000004606,S002,1
4724,4724,T0000004607,S004,1
4725,4725,T0000004608,S002,1
4726,4726,T0000004609,S002,1
4727,4727,T0000004610,S003,1
4728,4728,T0000004611,S002,1
4729,4729,T0000004612,S001,1
4730,4730,T0000004613,S002,1
4731,4731,T0000004614,S001,1
4732,4732,T0000004615,S002,2
4733,4733,T0000004616,S005,1
4734,4734,T0000004617,S005,1
4735,4735,T0000004618,S001,2
4736,4736,T0000004619,S001,1
4737,4737,T0000004620,S002,1
4738,4738,T0000004621,S004,1
4739,4739,T0000004621,S004,1
4740,4740,T0000004622,S004,1
4741,4741,T0000004623,S001,1
4742,4742,T0000004624,S003,1
4743,4743,T0000004625,S005,1
4744,4744,T0000004626,S003,1
4745,4745,T0000004627,S001,1
4746,4746,T0000004628,S002,1
4747,4747,T0000004629,S002,1
4748,4748,T0000004630,S002,1
4749,4749,T0000004631,S004,2
4750,4750,T0000004632,S005,1
4751,4751,T0000004633,S001,1
4752,4752,T0000004634,S005,1
4753,4753,T0000004635,S001,1
4754,4754,T0000004636,S002,1
4755,4755,T0000004637,S005,1
4756,4756,T0000004638,S001,2
4757,4757,T0000004639,S003,1
4758,4758,T0000004640,S005,1
4759,4759,T0000004641,S001,2
4760,4760,T0000004642,S005,1
4761,4761,T0000004643,S004,1
4762,4762,T0000004644,S004,1
4763,4763,T0000004645,S003,1
4764,4764,T0000004646,S002,1
4765,4765,T0000004647,S003,1
4766,4766,T0000004648,S001,2
4767,4767,T0000004649,S001,1
4768,4768,T0000004650,S001,1
4769,4769,T0000004651,S001,2
4770,4770,T0000004652,S003,1
4771,4771,T0000004653,S002,1
4772,4772,T0000004654,S003,1
4773,4773,T0000004655,S003,1
4774,4774,T0000004656,S002,1
4775,4775,T0000004657,S005,1
4776,4776,T0000004658,S001,1
4777,4777,T0000004658,S003,1
4778,4778,T0000004659,S001,2
4779,4779,T0000004660,S001,1
4780,4780,T0000004661,S001,2
4781,4781,T0000004662,S005,1
4782,4782,T0000004663,S002,1
4783,4783,T0000004664,S004,1
4784,4784,T0000004664,S004,1
4785,4785,T0000004665,S005,1
4786,4786,T0000004666,S001,2
4787,4787,T0000004667,S001,1
4788,4788,T0000004668,S002,1
4789,4789,T0000004669,S003,1
4790,4790,T0000004670,S001,1
4791,4791,T0000004671,S004,1
4792,4792,T0000004672,S001,1
4793,4793,T0000004673,S004,1
4794,4794,T0000004674,S003,2
4795,4795,T0000004675,S001,1
4796,4796,T0000004676,S001,2
4797,4797,T0000004677,S001,1
4798,4798,T0000004678,S003,1
4799,4799,T0000004679,S005,1
4800,4800,T0000004680,S002,1
4801,4801,T0000004681,S001,2
4802,4802,T0000004682,S001,1
4803,4803,T0000004683,S005,1
4804,4804,T0000004684,S001,1
4805,4805,T0000004685,S001,1
4806,4806,T0000004686,S002,1
4807,4807,T0000004687,S001,1
4808,4808,T0000004688,S005,1
4809,4809,T0000004689,S002,1
4810,4810,T0000004690,S001,3
4811,4811,T0000004690,S002,1
4812,4812,T0000004691,S005,1
4813,4813,T0000004692,S005,1
4814,4814,T0000004693,S005,1
4815,4815,T0000004693,S004,1
4816,4816,T0000004694,S003,1
4817,4817,T0000004695,S001,2
4818,4818,T0000004696,S003,1
4819,4819,T0000004697,S005,1
4820,4820,T0000004698,S001,1
4821,4821,T0000004699,S004,1
4822,4822,T0000004700,S004,1
4823,4823,T0000004701,S004,1
4824,4824,T0000004702,S004,1
4825,4825,T0000004703,S002,2
4826,4826,T0000004704,S001,1
4827,4827,T0000004705,S001,1
4828,4828,T0000004706,S004,1
4829,4829,T0000004707,S002,1
4830,4830,T0000004708,S002,2
4831,4831,T0000004709,S001,2
4832,4832,T0000004710,S001,1
4833,4833,T0000004711,S005,1
4834,4834,T0000004712,S003,1
4835,4835,T0000004713,S003,1
4836,4836,T0000004714,S001,1
4837,4837,T0000004715,S001,1
4838,4838,T0000004716,S005,1
4839,4839,T0000004717,S005,1
4840,4840,T0000004718,S005,1
4841,4841,T0000004719,S001,1
4842,4842,T0000004720,S005,1
4843,4843,T0000004721,S001,2
4844,4844,T0000004722,S001,1
4845,4845,T0000004723,S001,1
4846,4846,T0000004724,S001,1
4847,4847,T0000004725,S005,1
4848,4848,T0000004726,S003,1
4849,4849,T0000004727,S004,1
4850,4850,T0000004728,S002,1
4851,4851,T0000004729,S001,2
4852,4852,T0000004730,S002,1
4853,4853,T0000004731,S001,1
4854,4854,T0000004732,S005,1
4855,4855,T0000004733,S005,1
4856,4856,T0000004734,S004,1
4857,4857,T0000004735,S002,1
4858,4858,T0000004736,S005,1
4859,4859,T0000004737,S002,1
4860,4860,T0000004738,S001,1
4861,4861,T0000004739,S004,1
4862,4862,T0000004740,S003,1
4863,4863,T0000004741,S004,1
4864,4864,T0000004742,S003,1
4865,4865,T0000004743,S001,2
4866,4866,T0000004744,S003,1
4867,4867,T0000004745,S005,1
4868,4868,T0000004746,S002,1
4869,4869,T0000004747,S005,1
4870,4870,T0000004748,S002,1
4871,4871,T0000004749,S005,1
4872,4872,T0000004750,S005,1
4873,4873,T0000004751,S004,1
4874,4874,T0000004752,S005,1
4875,4875,T0000004753,S002,1
4876,4876,T0000004754,S004,1
4877,4877,T0000004755,S004,1
4878,4878,T0000004756,S001,1
4879,4879,T0000004757,S004,1
4880,4880,T0000004758,S004,1
4881,4881,T0000004759,S001,3
4882,4882,T0000004760,S003,1
4883,4883,T0000004761,S002,1
4884,4884,T0000004762,S005,1
4885,4885,T0000004763,S001,3
4886,4886,T0000004764,S003,1
4887,4887,T0000004765,S005,1
4888,4888,T0000004766,S001,1
4889,4889,T0000004767,S005,1
4890,4890,T0000004768,S002,1
4891,4891,T0000004769,S002,1
4892,4892,T0000004770,S001,1
4893,4893,T0000004771,S002,1
4894,4894,T0000004772,S001,1
4895,4895,T0000004773,S001,1
4896,4896,T0000004774,S004,1
4897,4897,T0000004775,S004,1
4898,4898,T0000004776,S004,1
4899,4899,T0000004777,S001,1
4900,4900,T0000004778,S001,2
4901,4901,T0000004779,S004,1
4902,4902,T0000004780,S001,2
4903,4903,T0000004781,S001,1
4904,4904,T0000004782,S001,1
4905,4905,T0000004782,S002,1
4906,4906,T0000004783,S003,1
4907,4907,T0000004784,S004,1
4908,4908,T0000004784,S001,1
4909,4909,T0000004784,S001,1
4910,4910,T0000004785,S005,1
4911,4911,T0000004786,S003,1
4912,4912,T0000004787,S005,1
4913,4913,T0000004787,S002,1
4914,4914,T0000004788,S001,1
4915,4915,T0000004789,S001,1
4916,4916,T0000004790,S002,1
4917,4917,T0000004791,S005,1
4918,4918,T0000004792,S001,1
4919,4919,T0000004793,S004,2
4920,4920,T0000004794,S001,1
4921,4921,T0000004795,S002,1
4922,4922,T0000004796,S005,1
4923,4923,T0000004797,S001,2
4924,4924,T0000004798,S002,2
4925,4925,T0000004799,S001,2
4926,4926,T0000004800,S001,1
4927,4927,T0000004801,S001,1
4928,4928,T0000004802,S005,1
4929,4929,T0000004803,S005,1
4930,4930,T0000004804,S003,1
4931,4931,T0000004805,S005,1
4932,4932,T0000004806,S003,1
4933,4933,T0000004807,S001,3
4934,4934,T0000004808,S001,1
4935,4935,T0000004809,S002,1
4936,4936,T0000004810,S005,1
4937,4937,T0000004811,S005,1
4938,4938,T0000004812,S001,1
4939,4939,T0000004813,S002,1
4940,4940,T0000004814,S002,1
4941,4941,T0000004815,S002,1
4942,4942,T0000004815,S003,1
4943,4943,T0000004816,S002,1
4944,4944,T0000004817,S002,1
4945,4945,T0000004818,S005,1
4946,4946,T0000004819,S001,3
4947,4947,T0000004820,S003,1
4948,4948,T0000004821,S001,2
4949,4949,T0000004822,S005,1
4950,4950,T0000004823,S001,2
4951,4951,T0000004824,S001,2
4952,4952,T0000004825,S003,1
4953,4953,T0000004826,S002,1
4954,4954,T0000004827,S001,1
4955,4955,T0000004828,S003,1
4956,4956,T0000004829,S001,1
4957,4957,T0000004830,S001,1
4958,4958,T0000004831,S005,1
4959,4959,T0000004832,S004,1
4960,4960,T0000004832,S004,1
4961,4961,T0000004833,S001,2
4962,4962,T0000004834,S002,1
4963,4963,T0000004835,S004,1
4964,4964,T0000004836,S003,1
4965,4965,T0000004837,S001,1
4966,4966,T0000004837,S001,2
4967,4967,T0000004837,S001,1
4968,4968,T0000004838,S001,2
4969,4969,T0000004839,S005,1
4970,4970,T0000004840,S002,3
4971,4971,T0000004841,S004,2
4972,4972,T0000004842,S005,1
4973,4973,T0000004843,S002,1
4974,4974,T0000004844,S002,1
4975,4975,T0000004845,S005,1
4976,4976,T0000004846,S001,1
4977,4977,T0000004847,S003,1
4978,4978,T0000004848,S004,1
4979,4979,T0000004849,S004,1
4980,4980,T0000004850,S004,1
4981,4981,T0000004851,S005,1
4982,4982,T0000004852,S005,1
4983,4983,T0000004853,S005,1
4984,4984,T0000004854,S001,1
4985,4985,T0000004855,S001,2
4986,4986,T0000004856,S004,1
4987,4987,T0000004857,S001,1
4988,4988,T0000004858,S002,1
4989,4989,T0000004859,S005,1
4990,4990,T0000004860,S004,1
4991,4991,T0000004861,S005,1
4992,4992,T0000004862,S001,2
4993,4993,T0000004863,S005,1
4994,4994,T0000004864,S005,1
4995,4995,T0000004865,S003,1
4996,4996,T0000004866,S001,3
4997,4997,T0000004867,S001,3
4998,4998,T0000004868,S005,1
4999,4999,T0000004869,S003,1
0,5000,T0000004870,S002,3
1,5001,T0000004871,S003,1
2,5002,T0000004872,S001,2
3,5003,T0000004873,S004,1
4,5004,T0000004874,S003,2
5,5005,T0000004875,S002,2
6,5006,T0000004875,S005,1
7,5007,T0000004876,S004,1
8,5008,T0000004877,S005,1
9,5009,T0000004878,S002,1
10,5010,T0000004879,S005,1
11,5011,T0000004880,S005,1
12,5012,T0000004881,S001,1
13,5013,T0000004882,S002,1
14,5014,T0000004883,S003,1
15,5015,T0000004884,S003,1
16,5016,T0000004885,S004,1
17,5017,T0000004886,S002,2
18,5018,T0000004887,S002,2
19,5019,T0000004888,S004,1
20,5020,T0000004889,S002,3
21,5021,T0000004890,S001,1
22,5022,T0000004891,S003,1
23,5023,T0000004892,S005,1
24,5024,T0000004892,S003,1
25,5025,T0000004893,S002,1
26,5026,T0000004894,S001,3
27,5027,T0000004895,S001,1
28,5028,T0000004896,S005,1
29,5029,T0000004896,S002,1
30,5030,T0000004897,S002,1
31,5031,T0000004898,S005,1
32,5032,T0000004899,S004,1
33,5033,T0000004900,S001,2
34,5034,T0000004901,S005,1
35,5035,T0000004902,S002,1
36,5036,T0000004903,S001,2
37,5037,T0000004904,S001,2
38,5038,T0000004905,S004,2
39,5039,T0000004906,S001,1
40,5040,T0000004907,S001,1
41,5041,T0000004908,S001,1
42,5042,T0000004909,S005,1
43,5043,T0000004910,S001,2
44,5044,T0000004911,S002,1
45,5045,T0000004912,S003,1
46,5046,T0000004913,S002,1
47,5047,T0000004914,S002,1
48,5048,T0000004915,S002,1
49,5049,T0000004916,S002,1
50,5050,T0000004917,S003,1
51,5051,T0000004917,S001,1
52,5052,T0000004918,S002,1
53,5053,T0000004919,S001,2
54,5054,T0000004920,S001,1
55,5055,T0000004921,S005,1
56,5056,T0000004922,S003,1
57,5057,T0000004923,S001,1
58,5058,T0000004924,S004,1
59,5059,T0000004925,S001,1
60,5060,T0000004926,S001,1
61,5061,T0000004927,S002,1
62,5062,T0000004928,S001,2
63,5063,T0000004929,S005,1
64,5064,T0000004930,S002,1
65,5065,T0000004931,S005,1
66,5066,T0000004932,S005,1
67,5067,T0000004933,S004,1
68,5068,T0000004934,S002,1
69,5069,T0000004935,S003,1
70,5070,T0000004936,S001,1
71,5071,T0000004937,S002,2
72,5072,T0000004938,S001,2
73,5073,T0000004939,S005,1
74,5074,T0000004940,S002,2
75,5075,T0000004941,S004,1
76,5076,T0000004942,S001,1
77,5077,T0000004943,S001,1
78,5078,T0000004943,S004,1
79,5079,T0000004944,S002,1
80,5080,T0000004945,S003,1
81,5081,T0000004946,S004,2
82,5082,T0000004947,S004,1
83,5083,T0000004948,S005,1
84,5084,T0000004949,S001,1
85,5085,T0000004950,S001,1
86,5086,T0000004951,S001,2
87,5087,T0000004952,S001,2
88,5088,T0000004952,S003,2
89,5089,T0000004953,S005,1
90,5090,T0000004954,S001,2
91,5091,T0000004955,S003,1
92,5092,T0000004956,S001,1
93,5093,T0000004957,S002,1
94,5094,T0000004958,S002,1
95,5095,T0000004959,S005,1
96,5096,T0000004960,S003,1
97,5097,T0000004961,S001,1
98,5098,T0000004962,S001,1
99,5099,T0000004963,S004,1
100,5100,T0000004964,S005,1
101,5101,T0000004965,S001,1
102,5102,T0000004965,S001,1
103,5103,T0000004966,S001,1
104,5104,T0000004967,S001,1
105,5105,T0000004968,S005,1
106,5106,T0000004969,S005,1
107,5107,T0000004970,S001,1
108,5108,T0000004971,S005,1
109,5109,T0000004972,S001,1
110,5110,T0000004973,S004,2
111,5111,T0000004974,S002,1
112,5112,T0000004975,S003,1
113,5113,T0000004976,S001,1
114,5114,T0000004977,S003,2
115,5115,T0000004978,S002,1
116,5116,T0000004979,S003,1
117,5117,T0000004980,S002,3
118,5118,T0000004981,S003,1
119,5119,T0000004982,S002,1
120,5120,T0000004983,S004,1
121,5121,T0000004984,S003,1
122,5122,T0000004985,S001,1
123,5123,T0000004986,S002,1
124,5124,T0000004987,S004,1
125,5125,T0000004988,S002,1
126,5126,T0000004989,S005,1
127,5127,T0000004990,S002,2
128,5128,T0000004991,S002,1
129,5129,T0000004992,S005,1
130,5130,T0000004993,S004,1
131,5131,T0000004994,S005,1
132,5132,T0000004995,S001,1
133,5133,T0000004996,S005,1
134,5134,T0000004997,S005,1
135,5135,T0000004998,S001,4
136,5136,T0000004999,S001,1
137,5137,T0000005000,S003,1
138,5138,T0000005001,S005,1
139,5139,T0000005002,S001,1
140,5140,T0000005003,S004,1
141,5141,T0000005004,S004,1
142,5142,T0000005004,S001,1
143,5143,T0000005005,S004,1
144,5144,T0000005006,S002,1
145,5145,T0000005006,S004,2
146,5146,T0000005007,S003,1
147,5147,T0000005008,S005,1
148,5148,T0000005009,S003,1
149,5149,T0000005010,S001,1
150,5150,T0000005011,S003,1
151,5151,T0000005012,S005,1
152,5152,T0000005013,S005,1
153,5153,T0000005014,S003,1
154,5154,T0000005015,S002,1
155,5155,T0000005016,S004,1
156,5156,T0000005017,S002,1
157,5157,T0000005018,S001,1
158,5158,T0000005019,S001,1
159,5159,T0000005020,S005,1
160,5160,T0000005021,S005,1
161,5161,T0000005022,S005,1
162,5162,T0000005023,S001,2
163,5163,T0000005024,S001,1
164,5164,T0000005025,S004,1
165,5165,T0000005026,S002,2
166,5166,T0000005027,S003,1
167,5167,T0000005028,S005,1
168,5168,T0000005029,S005,1
169,5169,T0000005030,S001,1
170,5170,T0000005031,S005,1
171,5171,T0000005032,S002,1
172,5172,T0000005033,S002,1
173,5173,T0000005033,S005,1
174,5174,T0000005034,S005,1
175,5175,T0000005035,S003,1
176,5176,T0000005035,S003,1
177,5177,T0000005036,S005,1
178,5178,T0000005037,S003,1
179,5179,T0000005038,S005,1
180,5180,T0000005039,S002,1
181,5181,T0000005040,S004,1
182,5182,T0000005041,S005,1
183,5183,T0000005042,S002,1
184,5184,T0000005043,S003,1
185,5185,T0000005044,S005,1
186,5186,T0000005045,S001,1
187,5187,T0000005046,S005,1
188,5188,T0000005047,S003,1
189,5189,T0000005048,S005,1
190,5190,T0000005049,S005,1
191,5191,T0000005050,S003,1
192,5192,T0000005051,S001,1
193,5193,T0000005052,S001,2
194,5194,T0000005053,S005,1
195,5195,T0000005054,S005,1
196,5196,T0000005055,S005,1
197,5197,T0000005056,S001,3
198,5198,T0000005057,S004,1
199,5199,T0000005058,S005,1
200,5200,T0000005059,S001,2
201,5201,T0000005060,S001,1
202,5202,T0000005061,S001,2
203,5203,T0000005062,S005,1
204,5204,T0000005063,S001,2
205,5205,T0000005064,S005,1
206,5206,T0000005065,S001,2
207,5207,T0000005066,S004,1
208,5208,T0000005067,S001,1
209,5209,T0000005068,S005,1
210,5210,T0000005069,S001,1
211,5211,T0000005070,S005,1
212,5212,T0000005071,S005,1
213,5213,T0000005072,S002,1
214,5214,T0000005073,S003,1
215,5215,T0000005074,S002,3
216,5216,T0000005075,S001,1
217,5217,T0000005076,S001,1
218,5218,T0000005077,S002,1
219,5219,T0000005078,S001,1
220,5220,T0000005079,S002,1
221,5221,T0000005079,S003,1
222,5222,T0000005080,S003,1
223,5223,T0000005080,S005,1
224,5224,T0000005081,S005,1
225,5225,T0000005082,S005,1
226,5226,T0000005083,S003,1
227,5227,T0000005084,S001,3
228,5228,T0000005085,S003,2
229,5229,T0000005086,S005,1
230,5230,T0000005087,S001,1
231,5231,T0000005088,S005,1
232,5232,T0000005089,S002,1
233,5233,T0000005090,S002,1
234,5234,T0000005090,S001,2
235,5235,T0000005091,S003,1
236,5236,T0000005091,S001,1
237,5237,T0000005092,S005,1
238,5238,T0000005093,S001,1
239,5239,T0000005094,S001,1
240,5240,T0000005095,S002,1
241,5241,T0000005096,S005,1
242,5242,T0000005097,S002,1
243,5243,T0000005098,S003,1
244,5244,T0000005099,S001,1
245,5245,T0000005100,S001,2
246,5246,T0000005101,S005,1
